,syn,E_F,dE_Oa,dE_Om,dE_S,dE_fOa,dE_fOm,dE_fS,lC_Oa,lC_Om,lC_S,lD_Oa,lD_Om,lD_S,lC_fOa,lC_fS,lD_fS
44425,0.0,12.184992405481374,-4.094055447825202,-204.7027723912601,-1.8953960406598165,22.225528148014565,1111.2764074007282,10.289596364821556,-6.996483044534027,-24.234896208327594,-7.982974516557441,-3.654342723199885,-17.79776949905757,-5.256917742301995,-12.047518334691912,-7.982974516557441,-4.888214476510375
1944,0.0,11.423608244788255,-2.7902135223081137,-128.34982202617323,-5.347909251090552,3.169929909755324,145.8167758487449,6.075698993697704,-7.327013073141835,-28.441061631658847,-7.088689284269192,-4.090419121223927,-47.56031150989568,-4.52816864834971,-6.671692624903451,-7.088689284269192,-3.667349558209668
52392,0.0,10.90220690455905,-7.634173013848919,-145.04928726312946,-6.043720302630392,6.137035707699353,116.60367844628772,4.858486601928655,-5.318051316549402,-17.249489297264503,-7.141933980912341,-3.995334481898392,-3.2800152813376497,-5.832733405267884,-7.544944118286003,-7.141933980912341,-5.401231613879659
15279,0.0,13.53597092690117,-6.168496388088477,-172.71789886647736,-14.393158238873117,-0.367365990845119,-10.286247743663331,-0.8571873119719444,-6.335321327291647,-37.45639692823439,-6.170085800818103,-4.013101581513843,-2.802861859511842,-2.828117889130489,-6.298709153636593,-6.170085800818103,-3.066859209829843
34890,0.0,11.000828405314786,-4.773331717516569,-114.55996122039764,-9.546663435033135,0.7270824851408252,17.449979643379805,1.4541649702816504,-6.021232308787415,-19.786653145601992,-5.745923227110199,-4.359514011670262,-20.390220589826463,-4.880757472462526,-5.625491373783995,-5.745923227110198,-4.391587720960546
37116,0.0,11.990690866029826,-3.880325112727218,-194.01625563636088,-5.389340434343358,4.752972310814257,237.64861554071285,6.601350431686468,-7.089882717627296,-27.029816551297728,-6.767943845412023,-3.837906859101445,-21.89758819183939,-4.06261645104764,-6.489717251067628,-6.767943845412023,-3.703725358566261
61154,0.0,10.264780382387697,-5.63777329136233,-157.85765215814524,-6.399634546951834,3.4050094264554027,95.34026394075129,3.865145835435863,-6.797353053069846,-88.05306835561173,-6.780234553063618,-4.162609326905613,-10.026735564668114,-5.166450074112828,-6.768750942699523,-6.780234553063618,-4.442524034542637
35036,0.0,11.000828405314786,-0.8864337249277894,-30.13874664754484,-2.5115622206287367,2.996211594595077,101.8711942162326,8.48926618468605,-7.189948193562167,-45.170497710444245,-7.861243607513719,-5.319136689059721,-52.26099189034419,-6.090552489502706,-6.307775097174866,-7.861243607513718,-5.627228919250946
56305,0.0,12.344913037515717,-4.683032851007744,-126.4418869772091,-10.536823914767425,0.8035951656659073,21.697069472979496,1.8080891227482916,-6.589240482330062,-52.18962789899124,-5.888050658018454,-4.460007268325801,-12.40431798629684,-3.993474298307974,-5.938152335142441,-5.888050658018454,-3.87358507634253
17590,0.0,14.064951788374891,-4.609373597583571,-124.45308713475642,-6.481931621601897,5.392369896371907,145.5939872020415,7.583020166772994,-6.782744555741489,-58.49741522878381,-7.490759632624604,-4.691725544890087,-24.21259311367964,-5.336880302177144,-7.6409657357304335,-7.490759632624605,-5.810351058492574
60663,0.0,10.264780382387697,-5.998531753365319,-215.9471431211515,-5.836409273544635,4.551381417422036,163.8497310271933,4.428371108843062,-6.688879883484814,-70.58666945438195,-6.949585620416735,-3.820816989087142,-9.632856622970117,-4.947438883236503,-7.113443074640767,-6.949585620416735,-4.234528051234839
72115,0.0,14.288400907223458,-5.260469393387809,-178.8559593751855,-8.942797968759276,3.144472316743637,106.91205876928368,5.345602938464184,-6.768554686578953,-36.08208465143996,-7.029957186541889,-3.931938137048406,-7.057046901835048,-4.135640619635345,-6.975827340551985,-7.02995718654189,-4.640168377228892
66879,0.0,11.877909327726073,-0.2943433394121598,-13.834136952371509,-0.1921407910051598,17.90160286476395,841.3753346439057,11.685768536720913,-7.928448615147974,-77.33876113965678,-9.359803434104624,-5.124259574320679,-70.55372886169798,-6.508851291662048,-11.30258879594012,-9.359803434104624,-6.189421073903388
35557,0.0,12.617473977472113,-1.0683024798974554,-40.595494236103306,-1.1276526176695365,10.885093919812968,413.6335689528928,11.489821359802576,-5.618369168495043,-55.27338547028151,-5.777017821784998,-5.222251371807187,-53.96831514736545,-6.685088174189789,-5.941329362809012,-5.777017821784999,-6.610725920915991
7936,0.0,11.933595372150858,-5.5488941033806825,-105.42898796423296,-8.785748997019413,1.988113500083017,37.77415650157732,3.147846375131444,-5.619707483783719,-19.239259047349694,-5.686933738407889,-4.460683742484229,-8.786112610467306,-4.782852140263746,-5.782728821649846,-5.686933738407889,-4.614155175704961
26847,0.0,11.165002582448434,-5.129133483646418,-189.7779388949175,-11.861121180932344,-0.3010242588038528,-11.137897575742556,-0.6961185984839098,-6.732892227936398,-15.65092031106457,-6.32941945602714,-3.9656048665835697,-8.555175899229775,-3.2183156413621683,-6.491634808319843,-6.32941945602714,-2.7786094184737493
47954,0.0,12.35267316385989,-5.389712951417207,-344.9416288907012,-4.790855956815295,8.50704435792517,544.4508389072109,7.561817207044596,-6.680691256148739,-4.6563005637262505,-7.504288472922095,-2.7817097210882973,-0.1726081806272867,-3.7913377090412217,-7.972100239938756,-7.504288472922095,-3.484925377528807
3114,0.0,13.200082985590871,-4.627664114280016,-175.85123634264062,-10.99070227141504,0.9302655638635084,35.35009142681332,2.2093807141758326,-6.933357914161541,-18.45994444614428,-6.645507903528215,-4.043743143141289,-12.679947941951996,-3.235637769770468,-6.660730030816974,-6.645507903528216,-3.3786688993389355
53915,0.0,14.890776976770372,-4.332466378757923,-203.6259198016224,-14.54470855725874,0.1030842100672941,4.844957873162826,0.3460684195116305,-7.110756797138784,-42.88468209718924,-6.354659909890753,-3.5170329435617997,-14.58246462956363,-1.427484736013718,-6.643647829651076,-6.354659909890753,-1.9384173616603408
39557,0.0,14.191663110572785,-4.487136633515823,-166.02405544008542,-9.76612090824032,2.033357228098701,75.23421743965193,4.425542202332466,-7.111554864662381,-58.25211394161283,-7.035350510968642,-4.013757884689023,-14.935378488279987,-3.8610175207076542,-6.872375239053755,-7.035350510968641,-4.328170206864376
39882,0.0,14.191663110572785,-4.955432483105223,-227.94989422284027,-6.7044086536129495,5.534057642100748,254.5666515366344,7.487254456959836,-6.970747259411928,-39.63219862574853,-7.955948827007623,-3.439379192127752,-17.61247477147161,-4.120295222692996,-7.924968898440431,-7.955948827007623,-4.0917772883174734
62096,0.0,12.031075446594778,-3.015489663538622,-105.54213822385177,-6.5963836389907335,2.484430540618991,86.95506892166469,5.434691807604043,-6.793199835181384,-23.21041794462845,-6.436325515004031,-4.557154514559781,-32.61371521958177,-5.0180146587945575,-6.213115534542425,-6.436325515004031,-4.804796538056024
64918,0.0,25.94199075489812,-5.236997370395685,-125.68793688949646,-5.2369973703956845,20.70499338450244,496.91984122805854,20.70499338450244,-5.145386164104919,-14.83589228801421,-6.188074268412598,-4.447348714007103,-10.777921794385822,-5.520955570600035,-8.788958150742094,-6.188074268412599,-9.619697065647914
72893,0.0,12.366386530114529,-5.567867750313522,-105.78948725595691,-11.135735500627042,0.6153255147437426,11.69118478013111,1.2306510294874853,-6.685157226759269,-88.26965553974426,-6.257205435150208,-4.654078726281355,-14.20470906030386,-4.065050506408579,-6.488410743137504,-6.257205435150207,-3.935769342919239
33961,0.0,13.533427228906206,-2.883843971075815,-144.19219855379075,-1.5020020682686537,23.100336308424097,1155.016815421205,12.031425160637552,-7.332755299298576,-46.57344226315865,-8.474982195933977,-3.8909464587427474,-40.92045062754119,-5.424615363145823,-12.341322973369287,-8.474982195933977,-5.565393864408218
56279,0.0,12.344913037515717,-6.564975809499765,-150.9944436184946,-10.485725251284348,1.1640132226839863,26.77230412173169,1.8591877862313675,-6.023376229132946,-44.807143714117984,-5.903415048804448,-4.049388515340461,-5.272691142001715,-4.192385594602574,-6.046523151459165,-5.903415048804448,-4.207696841505978
66258,0.0,11.877909327726073,-2.3081085868054263,-94.63245205902248,-3.943018835792603,4.644813946497641,190.4373718064033,7.934890491933469,-7.322947920937997,-53.04425315199391,-8.231986146088717,-4.610405382647902,-39.42925863805083,-5.431270974586946,-7.316525920241981,-8.231986146088717,-5.154396002718914
43262,0.0,10.980915946736786,-4.735303420711431,-137.3237992006315,-5.721824966692978,4.352351155898323,126.21818352105136,5.259090980043808,-6.900393874730905,-92.6382234632966,-6.654762423952887,-4.314955873556016,-11.277809745106994,-5.416426086462148,-6.506518744709597,-6.654762423952887,-4.884806567203278
62446,0.0,11.906146757118146,-5.795161264259471,-139.0838703422273,-8.692741896389204,2.142269907152626,51.41447777166303,3.2134048607289394,-5.9199679188091805,-11.579848619047418,-5.779966989662988,-4.3191213203422025,-14.513966969136767,-4.662154552139209,-6.12630648660735,-5.779966989662987,-4.523431221246447
35649,0.0,12.617473977472113,-3.63261387754709,-112.6110302039598,-3.1280841723322164,11.019936547904395,341.6180329850363,9.489389805139895,-4.847329776759932,-33.619691188445,-5.175526313956206,-4.728629396346832,-27.27866309734654,-6.340670033889986,-5.981873962048743,-5.175526313956206,-6.303207877244109
46892,0.0,10.42687034767095,-3.024859759178728,-114.94467084879165,-4.105166816028273,4.65809733910513,177.00769888599496,6.321703531642677,-7.353334665410327,-60.54407950095331,-7.350032805890738,-4.569406158492354,-35.102524400107775,-5.738349942745873,-7.109225840286904,-7.350032805890737,-5.085815350099175
34672,0.0,13.533427228906206,-3.926832262184128,-184.561116322654,-3.845023256721957,9.894540226911571,465.0433906648439,9.688403972184249,-7.019148668567189,-34.43528079414278,-7.77048053766293,-3.836711869201084,-22.68543844943853,-5.0661913320030525,-8.37059266838371,-7.77048053766293,-5.256896044233029
27991,0.0,9.462675959768148,-4.444815346044575,-115.56519899715894,-7.222824937322434,1.3783698599665937,35.83761635913144,2.239851022445715,-7.001629608615717,-51.50627239935666,-6.463314517322002,-4.462446264780453,-18.327219109608016,-5.110527348300629,-6.301771773688309,-6.463314517322002,-4.180753838661783
59667,0.0,11.17685052696142,-4.07144061699616,-146.57186221186174,-9.16074138824136,0.8960485060978051,32.25774621952098,2.0161091387200614,-7.004070406289577,-24.727084543478085,-6.773553927412735,-4.35363936265642,-16.606810758758424,-4.356748865635465,-6.617986480189654,-6.773553927412735,-3.6587096363990814
23869,0.0,14.004951319295884,-3.620093216284354,-148.42382186765855,-6.184325911152438,4.577927068181529,187.69500979544267,7.820625408143445,-6.7912131058584695,-48.55141497733248,-6.75603533792017,-4.126194513869073,-23.934678241320288,-4.440810173426207,-6.688604650759685,-6.756035337920169,-4.833648526087566
12366,0.0,14.033872295941752,-3.859208537910625,-246.98934642628,-8.821048086652857,2.2806105915638915,145.95907786008905,5.212824209288895,-7.231386198412898,-26.411880285947237,-7.482818936431053,-3.2164901468806897,-20.676898390123725,-2.385132602096172,-6.9369222388651925,-7.482818936431053,-2.6111712139157657
45371,0.0,11.948867556115635,-3.949533392992408,-157.98133571969632,-8.46328584212659,1.6266047998615554,65.0641919944622,3.485581713989047,-7.329945675698306,-96.50241636414304,-7.056669139540968,-4.213715870327361,-17.845346327649512,-4.0616230495003,-6.808384107725526,-7.056669139540968,-3.7558114101112032
65821,0.0,11.599314407176578,-3.911191069200416,-156.44764276801664,-9.77797767300104,0.7285346936702155,29.14138774680862,1.8213367341755389,-6.990894145592195,-21.608240496072053,-6.511807036543289,-4.082618156913465,-16.004838282438218,-3.679195377285127,-6.455594496028765,-6.511807036543289,-3.337381556223427
64738,0.0,25.94199075489812,-3.735832417117496,-85.92414559370239,-7.160345466141867,9.79911928109022,225.37974346507508,18.781645288756252,-5.596757753971333,-26.792103800349423,-5.609760282366181,-4.905843625222492,-26.00187854206425,-5.389120670663302,-5.509770395798624,-5.609760282366181,-9.417832151296825
73462,0.0,12.366386530114529,-4.55571266558554,-136.6713799675662,-10.78984578691312,0.665650536018372,19.96951608055116,1.5765407432014074,-6.989492902054229,-78.98406105468572,-6.361207856507403,-4.337369189690749,-16.126602269199136,-3.813672243884674,-6.503542514508255,-6.361207856507402,-3.7393801859952047
37545,0.0,11.990690866029826,-4.670450525291046,-102.749911556403,-2.854164209900083,14.95067998275776,328.91495962067074,9.136526656129742,-6.852307118167706,-54.47186063759587,-7.530222847809194,-4.611069379628016,-14.385518208205593,-6.1791757100543725,-9.55597290460277,-7.530222847809194,-6.0468902973662
12699,0.0,14.033872295941752,-4.520150927990056,-135.60452783970166,-4.843018851417916,8.57812988155558,257.3438964466674,9.190853444523835,-7.032653463033767,-59.90316486637604,-8.678936242874938,-4.512867718911317,-18.951712519073308,-5.6286468525571305,-8.830465841738791,-8.678936242874938,-6.0159745497333095
73011,0.0,12.366386530114529,-4.790211062900839,-143.7063318870252,-9.454363939935869,1.4754247790238553,44.26274337071565,2.912022590178662,-6.918983719045267,-76.86878556441685,-6.762761705197707,-4.450802638493449,-18.41550008153636,-4.13960924439674,-6.747026141474147,-6.762761705197707,-4.016856190724816
72404,0.0,12.366386530114529,-4.069135472067791,-154.62714793857606,-8.138270944135582,2.114057792989473,80.33419613359999,4.228115585978947,-7.135797357771257,-73.58510505145081,-7.158485697174184,-4.229107742094296,-22.79681603976736,-4.63798205922468,-6.939050874149491,-7.158485697174184,-4.475737457835194
25116,0.0,12.267162978972678,-0.7024934488962886,-26.69475105805897,-0.5561406470428951,14.792870314016568,562.1290719326296,11.711022331929785,-5.798584829689857,-72.778295619181,-5.887548908959116,-5.332243150891767,-58.14800275257951,-6.856930892903746,-6.836745296222658,-5.887548908959116,-6.677236822500136
26838,0.0,11.165002582448434,-6.503856180936432,-156.09254834247437,-9.755784271404648,0.9394788740291904,22.547492976700568,1.4092183110437857,-6.319539406085482,-25.77947297659544,-6.962453997622819,-3.8391784038806,-7.902166002874565,-4.817878836653,-6.864630374249069,-6.96245399762282,-4.37807312018661
43030,0.0,10.9715400866736,-3.41199825464081,-109.18394414850592,-6.065774674916995,2.7594930441130905,88.3037774116189,4.905765411756605,-6.79876761854768,-24.130364457136057,-6.485007999388018,-4.590952994490756,-25.900110632557897,-4.926153464230531,-6.24555839871674,-6.485007999388018,-4.43740479864637
31225,0.0,10.91743908157626,-3.3737012849775985,-134.94805139910395,-2.4097866321268566,11.910713429229164,476.4285371691666,8.507652449449404,-7.035476109444149,-33.4346251774977,-7.70172251496736,-4.302331131956088,-24.603694297438413,-6.03195482353999,-9.025066709776471,-7.70172251496736,-5.497654361131785
37308,0.0,11.990690866029826,-3.889742396254279,-132.2512414726455,-3.673645596462375,8.80628322660083,299.4136297044282,8.317045269567451,-7.087051120587576,-45.60137498018104,-7.283820468436559,-4.475415972596439,-21.83624637170159,-5.972171150824999,-7.708470319000749,-7.283820468436559,-5.744104601803542
34437,0.0,13.533427228906206,-4.684380346741812,-192.0595942164143,-4.001241546175297,11.159632018806915,457.5449127710836,9.532185682730908,-6.791368448558487,-32.18063190889296,-7.723508685886893,-3.863747105692061,-6.946159175201682,-5.38316437605993,-8.750981573805305,-7.723508685886892,-5.600029680222197
64901,0.0,25.94199075489812,-0.0048851650542656,-0.1660956118450313,-0.0069206504935429,18.30710830899147,622.44168250571,25.935070104404584,-6.71858223381544,-52.57790920409509,-7.760658306582634,-5.58420148033774,-61.273194793796826,-6.843650305361407,-8.067959970970602,-7.760658306582636,-10.872848485938096
